,Texto,Sentimento
29647,pelas pessoas q me seguem pra ver se eu posto indireta e descobrem q eu só dou rt em meme,triste
29648,essa do anthony bourdain vem pra jogar na nossa cara a mania besta de achar que a grama do vizinho é sempre mais verde.,triste
29649,vendo série sem,triste
29650,"contando os minutos pra sair do trabalho, chegar em casa e assistir   por ser o último ep. ",triste
29651,"eu muito mal intencionado com o crush na sarraial, não vou mais poder ir ",triste
29652,minha 3g acabou,triste
29653,não acredito que não tem mais ingresso pro show da,triste
29654,realmente,triste
29655,essa hora e eu sentindo vontade de comer coisas q n tem aq em casa,triste
29656,tava achando que minhas espinhas era tpm já que nunca tive tanta ao mesmo tempo mas deve ser falta de sexo mesmo,triste
29657,acho que nem se eu passar o resto da vida de jejum chego nessa barriga ...,triste
29658,queria namorar com  mas @ ja namora,triste
29659,deixa um legado incrível. era fã. o que leva um ser a ter a coragem de ceifar a própria vida é uma dor sobrenatural. que consiga descansar em paz.,triste
29660,"a dor humana ultrapassa nosso entendimento. o cara é um chef/apresentador super premiado, trabalha em uma das maiores emissoras do planeta, viaja o mundo em busca de culturas culinárias (emprego dos sonhos pra muita gente)... e tira a própria vida??  ",triste
29661,pois é...,triste
29662,"esperando os pseudos psiquiatras e psicólogos da internet virem falar q não entende, q depressão é frescura e blá blá blá   ",triste
29663,da violencia dos jogadores do fluminense no jogo de ontem o abel nao fala nada ne??   porrada esta liberada agora. futebol esta muito ruim e muito chato.  siga o lider,triste
29664,"que vergonha,  ! voo cancelado, explicações pela metade, passageiros enviados para hotel em que precisam ficar em fila por mais de 1 hora para check in... sem saber que horas saímos amanhã. ",triste
29665,16:33] sander♡: só nos resta chorar[9/6 16:33] kau: terça só vai dar nos três na casa da yas[9/6 16:33] kau:  16:38] sander♡: e os  16:38] sander♡: a não pera[9/6 16:40] sander♡:  16:53] kau:kkkkkkkkkkkkkkkkk,triste
29666,não se ausente por muito tempo. posso esquecer de sentir saudade.,triste
29667,"creio que só irei receber flores no dia 12 se eu morrer no dia 11. boa noite,amigos .  ",triste
29668,minhas miga td tem um lancinho menos eu,triste
29669,o lançamento do e-book (que possui quatro capítulos escritos com minha ajuda) sairá dia 12/06 e eu nem vou poder ir no lançamento.,triste
29670,vc machucou os meus sentimentos. estou  com vc,triste
29671,hj tem recadinho do love e n tem ngm pra eu mandar no forro do bode,triste
29672,oficialmente,triste
29673,hoje o sao paulo joga com o atlético na arena então eu sei que ou ele empata ou perde,triste
29674,arthur ccb: andriharthur ccb: fica dançandoarthur ccb: cantando n rola,triste
29675,quero dá minhas roupas mas minha mãe não deixa,triste
29676,n fui eu que ganhei a moto do beira rio,triste
29677,tirei 60 fotos e fiquei horrível em todas,triste
29678,só queria poder ter um limite legal para poder comprar um presente bonito de dia dos namorados né,triste
29679,"sextou em casa, mas queria mesmo é ta na podefala ",triste
29680,"entrei no facebook hj, todo mundo ta colocando relacionamento sério.",triste
29681,este ano não tem safadinão no show do safadão...,triste
29682,"bixo, não acredito que desisti do netflix com o isaaczíneo pra ir pro arraial!  ",triste
29683,"sim hj tirei o dia para chorar, chorar e chora, muita coisa para uma pessoa só, muito penso nos outros para ninguém pesar em mim, estou tendo quase a certeza que a melhor coisa é ser sozinha na vida para não ter decepção   ",triste
29684,meus amigo vao odia e eu adorei to,triste
29685,eu ja tinha visto que o plano de fundo do whats dele é ele com a @  — eu já vi esse plano de fundo mtas vezes... está enamorado o meu menino... fico feliz por ele,triste
29686,"tomei um susto com a morte da maria esther bueno, n sabia q ela estava doente  grande atleta   tenista do brasil pouco conhecida e reconhecida, mas ficará pra sempre na história do nosso esporte  força família",triste
29687,tarde gris ...,triste
29688,o  virou-nos as costas... um poder que não representa a maioria do povo brasileiro,triste
29689,segunda feira é meu aniversário e terça feira tenho prova na facul,triste
29690,meninas estou,triste
29691,a morena dos meu sonhos casou,triste
29692,ahhhhh vei pq q o mike saiu de suits ??????????a série só é boa por causa dele q bosta,triste
29693,a gata não foi,triste
29694,"eu tinha dinheiro pra comprar um bagulho na mac, agora não tenho dinheiro nem pra comprar um bagulho na ruby rose ",triste
29695,a muito tempo a torcida do  vive de lampejos felizes.,triste
29696,"fui seguir uns fcs de the 100 pq n tem nd de t100 na minha tl ne, nenhum seguiu de volta,  porém sigo firme",triste
29697,a @ desanimou do rolê,triste
29698,“arruma alguém mais bonitinho”,triste
29699,"tá difícil assistir o corinthians, jogadores sem vontade ... jogando nem 10% !!! ",triste
29700,aquele dilema: continuo deitada quentinha ou levanto pra fazer xixi?,triste
29701,quando a vida de todo mundo tá indo a diante menos a sua,triste
29702,só festa por aki na redondeza! tão animados hj pakas hein! mas cadê as decoração pra copa?!,triste
29703,peguei uma roupa emprestada pra vir toda preta agora nao posso tomar açaí com leite em pó do open,triste
29704,"""que bonita sua barba"" esse é o máximo de elogio que recebo.  kkkkkk",triste
29705,não tô preparado pra ver o vjr fazendo seu último jogo no maraca amanhã,triste
29706,"aí vc gosta da pessoa e acha que a pessoa gosta de vc tbm. hahaha iludida, a pessoa posta q gosta de outra ",triste
29707,minha mãe foi chamada de sogra várias vezes mas ninguém vai me dá presente de dia dos namorados,triste
29708,meus pais nos deram uns nomes tão escroto que pra minha irmã pedir uma pizza tem que repetir o nome 3x e ainda soletrar kkkkk,triste
29709,to sem @ pro dia dos namorados,triste
29710,agr as intro dos videos dele n vao ter barriga balançando mais,triste
29711,não consigo assistir a cobertura da copa sem sentir vontade de chorar a cada vez que fala    cadê o min de silêncio?,triste
29712,que migué do eder luis !!! kkkkkkkk !!!,triste
29713,vi nada e fiquei vesga,triste
29714,"que triste ver o zagallo chorando...é um ícone do futebol brasileiro, por mais que tenha sido um técnico ultrapassado...foi bi campeão jogando (58/62) técnico do tri em 70, dirigiu em mais 2 ou 3 copas...a globo não precisa disso não...",triste
29715,infelizmente..,triste
29716,foda que voces nao conhece o martinelli e julga ele,triste
29717,"pqp o tt está virando facebook com essas pessoas fdp de tão chatas, estão conseguindo estragar o site",triste
29718,fui no hotel que o george ezra está hospedado mas ele não apareceu,triste
29719,como assim  acabou ?,triste
29720,impressionante o número de pedófilos trabalhando na disney!,triste
29721,mas o rypere morreu estou,triste
29722,bêbado e  pelo  botafogo,triste
29723,crente que ia ali,triste
29724,confusa se saio se calça ou shorts,triste
29725,hoje acaba a melhor missão,triste
29726,domingo tem jogo do brasil e eu nâo tenho uma blusinha,triste
29727,não irei mais ao culto de gratidão da minha paixão,triste
29728,"estou morrendo mas sairia com ela sem problema nenhum, só pra ficar do lado dela ! ",triste
29729,acho que nunca mais vou achar essa música,triste
29730,2 ou 3 meses sem lolzinho,triste
29731,"essas pessoas que lidam com gado e acham que tem que colocar guampa na gente p se igualar, não é assim que namora ",triste
29732,"nessa minha vida, apenas o app de ônibus tá sentindo minha falta e quer me ouvir",triste
29733,"o clima do brasil não está de decisão em uma copa do mundo, mas sim de indecisão política... na rua e na tv, bandeira só em protesto político, juiz só se for do stf e impedimento só de candidatura. que comecem (ou continuem) os jogos!   ",triste
29734,"é, o romildo aqui nasceu pra ficar sozinho mesmo. vou virar padre     alô padre romildo cirrose",triste
29735,"poxa em meio ao caos do brt em santa cruz, só não tirei uma fotinha com o  pq estava com pressa, senão me atrasaria pro trabalho rs      ",triste
29736,"um país que nunca investiu de forma correta, colhe este tipo de notícia. ",triste
29737,abandonado em pleno domingou,triste
29738,eu passei 20 minutos apaixonada por um boy do trem que tava lendo um livro que eu amo. até que ele levantou a manga da blusa e revelou uma tatuagem equivocada no braço. acabou de cair a máxima: pelado ninguém é cafona.,triste
29739,"você e muito linda , e eu morro de ciumes de você , quem chegar perto vai apanhar , obrigado — mas ngm chega perto,então nem vai ter com o que se preocupar  ",triste
29740,e dizem q vida de mãe é mole....,triste
29741,"e eu que nunca passei um dia dos namorados ao lado de alguém? já namorei, mas nunca ocorreu de o dia 12/06 passar dentro de um período meu de namoro. ",triste
29742,mas um dia dos namorados solteiro,triste
29743,"""eu tenho a impressão que se hitler  estivesse vivo ele teria grande chance de ser presidente  aqui no brasil""   ",triste
29744,até minha mãe me deixando no vácuo,triste
29745,"devido a crise na bolsa de valores, babou garota vip ",triste
29746,"continuo sem   a  me bloqueou, estou sem poder ligar, sem utilizar dos serviços contratados a mais de 3 meses, só to esperando uma fatura novamente para pagar algo que não usei    o prazo é até amanhã para normalizar.  ",triste
29747,porém,triste
29748,ouvido gusttavo lima,triste
29749,n poderei ver todos os jogos da copa,triste
29750,"só queria que meus sonhos se tornassem realidade de fato, ",triste
29751,preciso rever as coisas que eu quero pra minha vida.,triste
29752,nem precisa comentar...,triste
29753,amanhã é só mais um dia normal pra mim  kskskskskksksk,triste
29754,final fantasy vii vai ficar como fantasia final dos meus sonhos mesmo,triste
29755,é tetra é tetraaaa 4 anos solteiro no dia dos namorados.,triste
29756,feliz dia de vcs pq eu não tenho namorada,triste
29757,ngm se declarou pra mim,triste
29758,descobri q o cara q ficou em primeiro na upf tava na mesma sala q eu e perdi a chance de colar da pessoa certa,triste
29759,"dancei muito, mas cmg não funcionou.  ",triste
29760,to  por não ter tido correio elegante hj,triste
29761,estamos a alguns meses da eleição presidencial no brasil e o clima é somente incerteza. nenhuma perspectiva de mudança!,triste
29762,eu não sabia que tinha tanto casal até entrar no insta... kkkkkkkkkk,triste
29763,meninas pagando 250 em blusa pro namorado meninos pagando 150 em maquiagem pra namorada e o preço que eu pago é nunca ser amada de verdade.,triste
29764,oi pra quem recebeu duas msg de feliz dia dos namorados mas nenhuma foi da pessoa que eu queria,triste
29765,acordei e @ nem aproveitou esse dia romântico pairando no ar pra fazer uma declaração,triste
29766,eu to surpreso com o quanto eu fui mal em linguagens eu pensei q eu ia bem,triste
29767,dancei muito maçanico mas ainda não arrumei um namorado,triste
29768,tô com sdds da minha amiga...,triste
29769,depois dessa foto que o guedes postou minha ficha caiu que ele vai sair mesmo.,triste
29770,eu sei q vou fica bem só ñ sei quando . mais vou tenda fica . até por mesmo é eu e eu mesmo. cercada por muito e sempre só.,triste
29771,e acreditamos fielmente que não há mais preconceitos...,triste
29772,ué!  ou mlk casado!,triste
29773,dei feliz dia dos namorados pra minha gata mas acho que ela tá braba,triste
29774,não tenho muito a oferecer nem a ida numa lanchonete ou habib's ou lanche no mcs la dentro do shopping ou ate mesmo senta bonitinho numa mesa de um restaurante ou uma sexta enorme não tenho me desculpa e o que podia fazer já não vai se + feito,triste
29775,"chay tinha 19 anos e eu tinha 12 eu achava q era um amor impossível agr eu tenho 19 e ele 25, parece bem mais proximo mas continua impossível por outras questões  kkkkkkkkkk",triste
29776,cama nova celular novo só falta férias,triste
29777,ela diz que não precisamos comemorar o dia dos namorados prq já somos casados.vou afogar às mágoas com café e uma musiquinha dessas ps: mesmo assim eu amo ela,triste
29778,"terminar um namoro é foda, mas vc já perdeu um pipa lotado? ",triste
29779,eu não percebia pq é q aquelas pessoas q tinham notas altas se queixavam. agora eu percebo pq precisava de 20 a mat e acho q só vou ter 19,triste
29780,serassi o inverno já acabou?,triste
29781,ngm fala cmg no wpp,triste
29782,n da mais essa vida de mandar video fofo e a pessoa só curtir,triste
29783,"quero fazer minha tattuagem logo,mas vários bgl pra fazer e pouco dinheiro ",triste
