,Texto,Sentimento
1996,amor vc vai usar meu pinto pra medir algo por acaso ? peço o famoso respeito vai ashuashu,medo
1997,"bbb18: velho, quem a  pensa que é pra humilhar alguém como ela fez? independente do que o  fez, isso é atitude de gente pequena e que não tem controle sobre si. sem condições dessa mulher continuar ali.  ",nojo
1998,país bom é país que faz assim!!!!,nojo
1999,ap querendo mandar no kaysar,nojo
2000,vontade de sair do rio nesse carnaval...zorra total isso aqui!,nojo
2001,a agua que eu coloquei os produtos pra ficar passando no xixi de theo ta amarela,raiva
2002,"essa moleca filha da puta nojenta do caralho dessa ana paula ai que ódio, vontade de meter a mão na cara dela, quando que o menino ficou falando mal da jaqueline ""metendo o pau"", essa fracassada sem moral que se esconde atrás das pessoas, não tem coragem de comer o b.o dela  ",nojo
2003,não creio que tem gente que consiga ver esse bbb....,nojo
2004,"mano namoral ... como tem coragem de falar em ""em planos p futuro"" depois de td q fez, velho vai tomar no cú! ",medo
2005,o falso mais falso das galáxias me mandou mensagem hoje,medo
2006,essa ana paula me dá asco que menina do maaaaaal,nojo
2007,"a patricia ainda tem alguns momentos sensatos, a ana paula é completamente sem noção e se acha a dona da vdd   ",nojo
2008,eita porra!pior que deve ter muito gente igual! hahahahha,medo
2009,"o naipe das ""músicas"" que o  mostra nas propagandas é degradante! um lixo atrás do outro! ",nojo
2010,"jaqueline saiu, a próxima será ana paula cobra  ",nojo
2011,o coleguinha me assediava no trabalho e agora que fiquei solteira resolveu me assediar novamente,nojo
2012,nao consigo entender gente que fuma de manhã cedonão consigo,raiva
2013,"hoje em dia não podemos confiar em amizades nem uma , varias te chama de mãe de amiga e depois estar na cama com seu boy ou seja com seu ex que mundinho imundo !",triste
2014,esse cara é doente. fantástico mundo de crivella.,nojo
2015,ele é a própria caçamba de lixo!,nojo
2016,a namorada de vcs tb cantam justin bieber no telefone com vc?,nojo
2017,justiça brasileira...,nojo
2018,"a nayara é ridícula, ela se humilha sozinha e põe o povo dela lá no fundo do poço ",nojo
2019,isso é exatamente o q deve rolar no grupo de whats da minha familia,raiva
2020,esses breno é aqueles caras estúpidos que saem pegando geral nas baladas,nojo
2021,"""essa menina é louca,eu sou casado,não vou destruir meu casamento, eu respeito as meninas, blá blá blá ""  ",nojo
2022,num possível paredão entre  e  quem vcs acham que sai hein? vamos ver quem é o ator né !?,nojo
2023,"é revoltante vc pagar r$ 30,00 por 10 l do sub- produto da cana-de-açúcar plantada no pais, para alimentar um bando de filhosdaputas em   ",nojo
2024,agora ela vai começar com o circo dela. vai pagar de sofrida e o povo vai comprar a briga dela.... até a edição já comprou!,nojo
2025,desse brasil..,nojo
2026,volte ra lá,nojo
2027,"n sei nem o q dizer, de quem torce p patrícia e ana paula é compactua com as barbárie q sai da boca das duas ",nojo
2028,acabei de achar uma fanart de shipp do toffee com a lua,medo
2029,já pensaram se fosse o inter disputando a recopa? como não estaria a ivi?,triste
2030,"que nojoooooo dessa cena lucas e jessica , se é meu boy numa cena dessa ele não veria minha face nunca mais , quando se é amizade beleza , mas existe tesao entre eles  ",nojo
2031,sociedade atual está um caos:vestir de índio não podetrançar os cabelos não podeusar turbantes não podeshortinho não podechurrasco não podecerveja não pode...twitter sendo invadido pelos cagadores de regras..,nojo
2032,que q essa merda ta fazendo na minha tl,nojo
2033," , acabem com ",nojo
2034,lixo do lixo do lixo do lixo da tv brasileira!,nojo
2035,e n queremos crllll fdssss,triste
2036,bicha ridícula.,nojo
2037,"nayara nem pisca, falsa do caralho  querida aí tem 70 câmaras, estamos de olho em vc viu, sua cobra cascavel tua  vai cair embuste ",nojo
2038,"sou uma pessoa que ama o carnaval, mas estou super desanimada por conta dessa violência!penso mil vezes antes de sair  ",triste
2039,"via  ‘farra’ do crédito de veículos gerou rombo de r$ 22,8 bi para bancos -  http://economia.estadao.com.br/noticias/geral,farra-do-credito-de-veiculos-gerou-rombo-de-r-22-8-bi-para-bancos,70002186921… ",nojo
2040,tocar vaquejada só no carnaval de congo,medo
2041,isso e brasil,nojo
2042,o cara insiste insiste insiste e quando vc diz não ainda te xinga,nojo
2043,"pra maioria ali o kaysar é falso e ator por acordar feliz,  dançando. aí hoje no paredão a família do mau humor tá ""feliz"" dançando e pulando pra edição.   ",nojo
2044,"cara é incrível ver eles falar que ela é alvo de 7 votos, mais até ontem eles era os que caçavam alvo para os 7 votos, é hipocrisia que fala né @ kakakaakak      ",nojo
2045,"eu nunca, nunca, nunca vou entender onde ta o bom da bebida alcoólica",raiva
2046,as coisas que o trio do cinema estão falando da gleici é um absurdo,nojo
2047,gente a produção precisa se posicionar isso é horrivel ... como a   pode ser tao baixa ..,raiva
2048,"e o problema real é "" generalizar homens"", me poupe.     ",nojo
2049,mahmoud e ana clara tentando fazer a cabeça da gleice em se jogar para cima do vagner,medo
2050,peguei ranço do diego mais ainda depois desse vídeo. ele tem que sair.,nojo
2051,desistam destas m. .  ...,nojo
2052,se fosse a mulher do ex-gov cabral já estava em prisão domiciliar!,nojo
2053,como não rejeitar essa bruxa,nojo
2054,"esse bosta não é vascaíno, tudo politicagem... ",nojo
2055,que caia um por um desse quarto do lider,raiva
2056,essa mayara é uma falsa preconceituosa disfarçada de defensora dos pobres e oprimidos. é essa bruxa pensa que ser negra e simples é algo empobrecedor?,nojo
2057,"vcs jurados babam ovo da grande rio pra caralho, né?  ",nojo
2058,"é engraçado o cara batendo uma, e o povo dizendo q ele tava dormindoo punheteiro sonâmbulo me poupe",nojo
2059,a rata não cansa de querer dar o golpe!!! se acha a sedutora mor!!!,nojo
2060," caindo em cima do crivella,  insinuando que a viagem dele a europa não é oficial e sim particular! perguntando onde está o prefeito com estas tempestades no rio,  como se ele fosse impedir o caos! !",nojo
2061,esse povinho da cozinha aff que nojo!!!eles acham que a gente não assiste!!!24hrs!!! desse povo!!,nojo
2062,wagner ser o novo vetezeiro haha  sai daí gleici,feliz
2063,"fico puta com essa gente que julga julga uma coisa, mas no final é a que mais faz  ",nojo
2064,esse feitiço é poderoso kkkkkk,nojo
2065,pelo amor!,feliz
2066,"não gosto da familia lima, mais se eles forem lider por um lado vou amar, pq eles votam no diego e eu prefiro q ele saia antes   ",nojo
2067,paredão triplo com os 2 mais votados da casa sai o caruso!bbb não quer perder o fiel de taubaté,triste
2068,"acho que a jéssica esqueceu onde está, perdeu totalmente o foco e a noção, o jogo dela mudou... agora está empenhada em tomar o noivo alheio.         lucia merece respeito",nojo
2069,que absurdo esse vídeo da  muito machista mesmo.,nojo
2070,"os fdp do pt dizendo que são contra a intervenção! protagonistas de tudo que está acontecendo, estes ladrões vagabundos não tem qualquer empatia com a nação e para com os seres humanos!  ",nojo
2071,"o pior é q pessoas como o wagner, patrícia, viegas vai se arrastando até o final pq é "" parceiro e engraçado"" . ",nojo
2072,"vcs que falam a merda que a jéssica que chega no lucas, não acompanham o programa e são machistas igual.  o compromissado é ele!",nojo
2073,lucãs cozinhando: colher na boca e direto na panela...,nojo
2074,pedro passos coelho a citar nelson mandela,nojo
2075,"  nesse momento lucas disse q tá se sentindo mt mal com crise de ansiedade, foi buscar consolo no colo da jéssica.....",nojo
2076,"  nesse momento lucas disse q tá se sentindo mt mal com crise de ansiedade, foi buscar consolo no colo da jéssica.....",nojo
2077,"vou defender o jailson sim, não importa se ele joga no rival, o que esse embuste do edilson falou é puro preconceito da pior categoria ",nojo
2078,pura sujeira!,nojo
2079,gente pra que sexualizar as roupas delas mas fazer elas cantarem com voz de bebes? tudo pros fetiche desses marmanjos com lolicon,nojo
2080,"brasil o país onde traficante fica viciado, puta se apaixona, pobre idólatra bem político, e tds pulam carnaval como palhaços.      ",nojo
2081,piranha e ele canalha,nojo
2082,eis o rs melhor em tudo! se fico indignada qdo vejo pessoas largando toco de cigarro na rua... agora sem palavras...,nojo
2083,"dai a gente faz um argumento super conceitual e com embasamentos, o único argumento que os bolsominios têm é que é mi mi mi ",nojo
2084,assunto preferido das cobras hj é a gleice,nojo
2085,esse almoço do anjo tá um veneno sóooo,medo
2086,espero que alguém desmacare logo o fiel de taubaté,nojo
2087,"conheço uma pessoa que fala ""não tenho tempo para nada; não tenho dinheiro para sair"" e qndo você vai ver ela(e) arruma tempo pra outras coisas e tem dinheiro para sair sim.... querendo esse tipinho de gente longe, bate no meu ombro ainda falando que é amigo. ",medo
2088,podiam cair uma bomba ali bem agora,nojo
2089,que absurdo!,nojo
2090,acho tão nojento quem sai com a boca cheia de pasta. e sai falando,nojo
2091,"nao entendo, como vocês ainda esperam casal da gleici com o vagner? ele manípulo para ela ir!    ",nojo
2092,"lucas, diego, patricia, jessica e caruso, são os que eu vou votar com gosto só pra ver sair com rejeição   18",nojo
2093,o campeonato da vergonha!querem a segunda circular na luta de qualquer forma seja por paixão ou á capela...,raiva
2094,"gente, que nojo!!!!!! diego e patrícia tentando convencer kasar a votar em gleice.. mas não estão combinando   ",nojo
2095,"não, não e não!!!  nem que me pagueeeeee  ",nojo
2096,o wagner pra mim é o jogador mais sujo.... diria até mal carater....pq não se brinca com sentimento das pessoas...,nojo
2097,quando me dizem - até já - com aqueles olhos de que querem comer (me).,feliz
2098,marqueteiros? é isso mesmo?,nojo
2099,aquele grupo ta cada dia pior,nojo
2100,tenho certeza se vcs me colocarem lá no  vai ser audiência na certa..o barraco que eu ia fazer com aquele diego  desse homem,nojo
2101,tem gente que eu não aguento ouvir nem a voz,medo
2102,"só eu to achando o fim viegas e wagner nesse cinema!!! que escolha foi essa ac ???? dois ""falsos e hipócritas""!    ",medo
2103,gente só é eu que não aguento mais olhar e nem ouvir o fiel? depois do que ele fez com a jessica junto na cama com o diego e patricia acabou,nojo
2104,"ja começo o dia pessimo, encontrando um demonio no elevador... ",medo
2105,patrícia falsiane!! não fica nem vermelha!,nojo
2106,tenho muito nojo desse aplique da paula!nojo dela cozinhando c/o cabelo solto e caindo dentro da panela!  aplique é uó!,raiva
2107,"lucas fazendo a linha maria do bairro, abraçando a nayara   ",nojo
2108,q horror esse negócio de estupro coletivo,nojo
2109,"tão fazendo o aniversário surpresa de uma querida aí, só que ninguém sabe quem convidar pq ela é muito tóxica pra ter amigos",raiva
2110,"cara que paga de pilantra , com a sua mulher pode ter certezaque acaba se fodendo lá na frente     ",nojo
2111,"globo se gaba em ter todas as transmissões esportivas, mas prioriza champions ao invés de um clássico sul-americano na decisão da recopa. depois, só existe bairrismo no rs... ",triste
2112,cada merda q vejo nesse tt que fico com menas vontade de entrar,nojo
2113,"eu conheço esse otário, uma vez acendeu um baciado do meu lado na faculdade, saí na porrada com ele e ainda enfiei o baciado dele no cu dele.  ",raiva
2114,lucas fazendo a vítima agora chorando aff ridículo,nojo
2115,"esse choro do lucas, nem é porque a nayara saiu, é de desespero, porque sabe que ta fodido.  ",nojo
2116,o asco da maquinaria de tomada do poder no país.,nojo
2117,que esses dedos entrem no cú dessas pessoas!,nojo
2118,"como uma pessoa poder ser tão cínica, tem um ig damie onde fica alimentando as falsas esperanças das burras e aqui paga de fãzona de dartin?  ",nojo
2119,"esse cara tem que virar mocinha, sofrer pra caralho na prisão. aiiii que nojooo desse homens desse tipo!!! que nojoooo    ",nojo
2120," , como assim???",nojo
2121,indo comprar chamex pra fazer mapa mental,raiva
2122,aquele momento que tu tem vontade de trocar de sangue para não ser parente de certos tipos de pessoa,raiva
2123,"patricia doida pra pegar o kaysar,agora a pouco fingindo tristeza pq sabe q ele vai consolar  kaysar ",triste
2124,"a jéssica rodou,rodou,rodou e ja esta do lado do fiel ",nojo
2125,judiciário fazendo greve! cadê aquele meteoro amiguinho pra atingir o brasil,nojo
2126,"tá de brincadeira, né? virou palhaçada!  ",nojo
2127,"mina fala mal da amiga, quer pegar o ex da amiga, faz tatuagem com o nome do ex da amiga.. e vejam só, continuam amigas! isso q é amor de verdade! ",medo
2128,desse wagner que resolveu se agarrar agora com a gleici só porque viu que ela é forte! o cara sabia que ela ia pra o paredão e não avisou a ela em nada e depois que ela volta ele decide parar o charme e partir para o ataque?,nojo
2129,"coitada, ela merecia coisa melhor. esse wagner percebeu que ela é uma participante forte e resolveu colar nela pra tentar chegar na final. lembra o alan no bbb da grazi.    ",nojo
2130,"assisti por esses dias um vídeo onde  diz gostar mais daqui, segundo ele, as pessoas aqui são mais ásperas. concordo e completo, os facebookeanos são falsos e hipocritas. ",nojo
2131,realmente alan. as vezes da vontade de detonar mesmo. você não imagina quanta revolta eu sinto quando vejo o caos que estamos vivendo e as pessoas sentadas no seu comodismo. ligados em coisas vãs e não sem se importar com nossa realidade.,nojo
