,Unnamed: 0,Texto,Sentimento
21583,21583," a maior mentira é esse time do flamengo um ""verdadeiro"" time de ilusões para os torcedores! ",raiva
21584,21584,"aí você tá dormindo, naquele sono... tão gostoso...e vem aquela pessoa te acordar      ",raiva
21585,21585,se tem uma coisa que eu odeioé muriçocaaff,raiva
21586,21586,o sentimento que está me oculpando por inteira,raiva
21587,21587,odeio pintar as unhas e depois borrar,raiva
21588,21588,comprei pelo submarino da olist essa almofada e ainda não chegou. faz mais de um mês!!!,raiva
21589,21589,antes e depois de comer. alguém assim?  ⠀⠀⠀⠀⠀⠀⠀⠀⠀,raiva
21590,21590,pqp eu comprei ontem por isso...,raiva
21591,21591,antes e depois de comer. alguém assim?  ⠀⠀⠀⠀⠀⠀⠀⠀⠀,raiva
21592,21592,você sabia que cuidar da saúde humana também é papel do médico veterinário!? saiba mais com o dr.cesarino aprígio.,raiva
21593,21593,da uma  desses  q ficam dando rt em  falsas...,raiva
21594,21594,"feijão ficou top! o jantar todo ficou. aí a esfomeada vai comer rápido, esquece de mastigar direito, o bebê manda a comida voltar.. ehhhh.. tcharam.. vomitei tudo!   ",raiva
21595,21595,fiquei mais de 1 mês esperando esse jogo da libertadores e o caralho do time da um vexame desse,raiva
21596,21596,eu queria o deeeus me ajudasse a não ver certas coisas no facebuck!! agora eu vou ficar bad o dia inteiro...,raiva
21597,21597,tempo virando e minha rinite atacando,raiva
21598,21598,ódio desse  tiagoleifert parece que entrou pra intervir nos argumentos da ana clara. kaysar:mais se a prova for de correr? tiago:agente não ia fazer isso.,raiva
21599,21599,ninguém pisa no seu pé se ele não estiver quentinho embaixovocê não é vítima se não sentar na cadeira de vítima. quando pára de nos incomodar é por que deixou de ser um complexo e seguimos nosso caminho.,raiva
21600,21600,esqueceram na linha,raiva
21601,21601,é foda ver a minha irmã mais nova ter que sustenta o marido e o filho,raiva
21602,21602,"pior merda, e deitar na cama gelada e ela demorar pra esquentar  ... ",raiva
21603,21603,rs... tudo numa série só   — assistindo the 100,raiva
21604,21604,essas pessoas que machucam nosso sentimentos bando de lixooooooosssss,raiva
21605,21605,"cara dar bom dia é questão de educação velho, meu deus!!! povo antipatico...    hsuashj",raiva
21606,21606,muito ruim crushar as pessoas pois to a palestra toda olhando pra mesma pessoa,raiva
21607,21607,gente ignorante precisa de ibope.,raiva
21608,21608,a turma da paula e do breno e juntaram para falar mau da ana clara é isso q eu vi?!,raiva
21609,21609,odeio quando eu to fazendo alguma coisa e vem alguém atrapalhar.,raiva
21610,21610,"antes de ir embora pra casa dele  meu avô, disse que admira meu jeito  de ser, agradeci, mas  tadinho nem imagina o tamanho da  e   que to sentindo...causada por falta da ",raiva
21611,21611,pior coisa é ficar com uma música na cabeça e não saber cantar.,raiva
21612,21612,não resolve meu problema.  não sabe o que é pós-venda,raiva
21613,21613,"você tem asma, nunca fumou na vida, está dentro do seu apto com as janelas fechadas mas é obrigada a sentir p cheiro de cigarro e respirar a fumaça do vizinho!!!! enfia esse cigarro aceso no c* é peida, seu arrombado!!! ",raiva
21614,21614,"pessoa: nossa... vc anda de kbça baixa, olhe pra frente!eu: ando de kbça baixa para não pisar em cocô de cachorro...  ",raiva
21615,21615,quando vc vai fechar os apps e fecha o da música,raiva
21616,21616," o concurso pede uma lista de livros, todos pouco acessíveis, e ainda pede que a gnt responda relacionando tema, autores e obras; sendo que nem na puc achei os livros ",raiva
21617,21617,vdd você sem pre tem razão eu que sou maior otario mesmo !!!,raiva
21618,21618,não deixa ele nervoso senão fica sem o pedido e sem escritório !!!,raiva
21619,21619,"bom dia , como se faz quando eles nao botam passagem pra vc ir trabalhar  ",raiva
21620,21620,"acordei com vários barulhos.achei que fosse tiros, mas era apenas fogos pra são jorge",raiva
21621,21621,fico tão pensativa as vezes,raiva
21622,21622,"só eu quando estou com raiva do boy, tenho vontade de pintar o cabelo, comprar roupas, ficar diferente. haja dinheiro   ",raiva
21623,21623,vou almoçar e depois tenho que ir na rua,raiva
21624,21624,meu celular descarrega tão rápido,raiva
21625,21625,acordar com gente gritando no seu ouvido..... pura raiva disso,raiva
21626,21626,pessoas que mandam mensagem e depois te deixa no vaco    ....,raiva
21627,21627,pra que eu faço 500 abdominais ? pra tomar tudo em cerveja aaaaaaah,raiva
21628,21628,meu app de música não tá funcionando....eu coloco a música e ele para de tocar  não vou deezer que app é esse!,raiva
21629,21629,"qual a necessidade de fazer isso? normatividade segregrando minorias, apenas! ",raiva
21630,21630,quando eu preciso da opinião da anne ela não entra no wpp,raiva
21631,21631,e meus amigos eu queria assistir os vingadores guerra infinity... mas depois de uma guerra na fila não tinha mais ingressos...  tô virando o huck....,raiva
21632,21632,da série “é assim que você vê?” -  indústria da  ainda vai produzir um  -  - rt uol notícias    -,raiva
21633,21633,vamos falar sobre         e vários outros assuntos!,raiva
21634,21634,ai tava passando soldado invernal e eu não vi,raiva
21635,21635,"mano, ninguém nunca faz nada nessa minha família, aí no dia que eu tenho casamento pra ir, meu primo inventa de fazer resenha ",raiva
21636,21636,bom dia pra vc que acordou possuído tbm kkkk,raiva
21637,21637,jesus pq fui ver trem de cadeia,raiva
21638,21638,"uma raiva no trânsito: homem que percebe estar sendo ultrapassado por uma mulher e acelera, mas não tem capacidade de manter a velocidade na primeira curva ",raiva
21639,21639,abaixei a minha cabeça pra dormir e o haroldo me acordouuu,raiva
21640,21640,quase todas as cadeiras livres e ninguém pra atender,raiva
21641,21641,do que adianta ter um homem em casa que nem no dia de aniversário do casamento não leva nem pra comer um churrasquinho ali na esquina .. pqp,raiva
21642,21642,"então resolvi apagar conversas do  fui clicando, marcando pra apagar tudo de uma vez, quando vi, 435 conversas.eae cadê o botão excluir?  descobri que só dá pra excluir 94 conversas de uma vez.435 clicadas ao ventomarcar tudo de novo",raiva
21643,21643,"cara eu conseguir errar quase todas as múltiplas escolhas da prova, mas a discursiva eu acertei todas.  ",raiva
21644,21644,q bosta... liege e andré tão fora,raiva
21645,21645,o que aconteceu com o  não consigo ver nada,raiva
21646,21646,minha roupa rasgou q,raiva
21647,21647," pior aplicativo para pedir uma comida. pior atendimento. lá nunca mais eu peço, vou ou indico!  ",raiva
21648,21648,"ter síndrome do ovário policisto é uma merda mesmo, ter que tomar pílula todo dia não é de deus, senhor me livra desse encosto!!!           ",raiva
21649,21649,eu tenho o nariz mais feio do mundo na moral,raiva
21650,21650,meu seguidores mais uma vez.  já eram poucos e agora fideu de vez   eu,raiva
21651,21651,fiquei me sentindo culpada pra nada aaaa sou uma porta literalmente,raiva
21652,21652,gente vcs podem perceber que quando uma criança está feliz ela não para de falar e saltitar,raiva
21653,21653,chorando de,raiva
21654,21654,mais de 300 animais são imunizados em posto na vila rami,raiva
21655,21655,vc quer ? não .ok só tem esse . me dá um pedaço .,raiva
21656,21656,vou comer um  bem recheado!!! só de  !!! i'm not ok !!!,raiva
21657,21657,"divina letra | “quando vocês ficarem irados, não pequem”. apazigúem a sua  antes que o  se ponha  4:26 |              ",raiva
21658,21658,pará tem 12 casos notificados de raiva humana,raiva
21659,21659,"agora que ""in my blood"" começou engrenar o shawn vai abandonar ela ",raiva
21660,21660,eu tô é virado num diabo de 7 rabo!,raiva
21661,21661,fui muito puta de nao comprar o tenis ontemhoje ja nao tem mais meu tamanho,raiva
21662,21662,to indignado com minha pessoa! tive o dia inteiro hj pra fazer os trabalhos e só fiz um,raiva
21663,21663,"página de reflexões do blog atualizada -tema: ""o ódio (se inclui a raiva) é o veneno que você toma e espera que o outro morra""              ",raiva
21664,21664,odeio quando meu celular não está no silencioso e eu to mexendo durante a aula e os alunos ouvem os vídeos do facebook,raiva
21665,21665,"ser pobre e não  ter como assistir   foda,não ter dinheiro  pra pagar tva cabo é  fodaaaa....  da  cobrava mais de 100 reais pelo pacote básico",raiva
21666,21666,só queria não estar sentindo frio,raiva
21667,21667,cade  vcs no ao vivo,raiva
21668,21668,"e os comerciantes que quebraram no centro por causa desta lei , nadica de nada né? palhaçada!! uma lei que serviu para acabar com o comercio dos pequenos pois os grandes continuaram fazendo propaganda e muita!!  ",raiva
21669,21669,"coloquei a roupa de molho no vanish por horas, quando eu vou por pra enxaguar na máquina a água da caixa tava suja e mancha tudo de novo. ",raiva
21670,21670,a grave é tão ruim q ate prejudica o  e não vi mais a,raiva
21671,21671,neji mt lindo pena que ta aparecendo pouco no momento  — e depois morre o meu amor,raiva
21672,21672,mas que bosta de time! sem brio! vtnc! como quer ganhar algum campeonato se não ganha nenhum jogo em casa??,raiva
21673,21673,como tem gente abusada!!! vem em um restaurante que serve buffet à vontade e quer desconto porque tá em dieta...,raiva
21674,21674,mais uma vez perdi uma hora e quarenta e três minutos da minha vida assistindo um filme bosta. um sentimento,raiva
21675,21675,"bom dia a todos!!!é de partir o coração ver pessoas tentando lutar por justiça, eles tbm têm famílias.... o presidente temer é um demônio!!! ",raiva
21676,21676,"só acho q antes de cantarem mal p krl na igreja, deveria ter uma espécie de the voice brazil para filtrar os bons... pq puta merda, vcs louvarem a seu deus dentro da igreja blz, mas nao fiquem incomodando o vizinho com cantoria ruim poha! ",raiva
21677,21677,quando você arruma treta e o pm marcelo fica na sua cola pra você anda na linha,raiva
21678,21678,ai tem nada pra fazer,raiva
21679,21679,acho q meus netos vão assinar o contrato por mim... valeu  pela minha insatisfação,raiva
21680,21680,finalmente  falou sem  engasgando de  ao falar  e    né?,raiva
21681,21681,"a pessoa começa o dia com um fdp trancando a gente, estando na faixa da direita para entrar à esquerda sem sinalização e sem olhar no retrovisor. até quando ter raiva, passar susto e se acidentar por ter gente irresponsável no trânsito?   ",raiva
21682,21682,"queria dizer nada, mas já falando. tem gente que reclama das pessoas, mas acabam agindo como elas. ",raiva
21683,21683," pelo amor de jeová, muda esse método de votação!faz a gente passar  não aff",raiva
21684,21684,pior q gente q se acha no insta eh quem posta falsidade p se mostra,raiva
21685,21685,vai acabar e eles não mudam esse método de votação de  que só faz a gente passar,raiva
21686,21686,"flamengo ganhando e os jogadores do fla que eu coloquei no cartola, com aquela pontuação baixa ",raiva
21687,21687,"só queria sair , mas os ônibus estão em greve há uns 3 dias ",raiva
21688,21688,esse é o  cada dia mais ferrando com o cidadão...,raiva
21689,21689,"minha mãe tem uma mania de me chamar, eu respondo, ela fica quieta. ",raiva
21690,21690," aí vc pensaque a discussão  acabou,aí começa tudo de novo",raiva
21691,21691," quebrei meu aparelho cujo parecia com um smartphone. porra pra fazer raiva, peguei um tijolo e taquei em cima.  ",raiva
21692,21692,vocês já pararam pra pensar que a raiva pode trazer algo bom? e a tristeza? estou falando sobre isso no meu vídeo! vamos conferir?,raiva
21693,21693,tomara que o gato não tenha morrido!deus me ajuda não quero pegar,raiva
21694,21694,"resfriado, dor na garganta, pra completar á porra do sono não vem. ",raiva
21695,21695,nessa onze horas de sábado os jovens sai na esbórnia e não há que fazer eu acho ruim porque daí os valores corrompese mas tambem que tem um axe aqui na janela que não dexa dormir era bom pertar belas mulheres quando era bonito    vao ler sobre caminhao,raiva
21696,21696,"um dia pra no mínimo, me fazer entender pq, vez ou outra, ser egoísta vale a pena! ",raiva
21697,21697,"nao estou acreditando  nisso ainda, como assim?    entrão em uma semana e sai na outra?   tou  achando que ouvi uma manipulação  ai viu record ",raiva
21698,21698,"acho que tem gente que vai ao supermercado só pra ficar parado na minha frente, atrapalhando minha passagem pelos corredores.   ",raiva
21699,21699,"munik gosto bastante de ti mas definitivamente vcs não sabem jogar, tiveram chance de tirar um casal amigo da dr. q merda vcs pensaram ?!    ",raiva
21700,21700,"hoje estava mal, fiquei chorando, minha mãe começou a gritar, bater nas coisas, falar que é sedentarismo. mandou logo eu parar de maluquice. tô p da vida com ela. ",raiva
21701,21701,um país sério se faz com um judiciário sério. aqui é terra de ninguém!,raiva
21702,21702,pior coisa é tá de boa vendo os stories interessantes e sem querer acabar vendo de gente chata,raiva
21703,21703,"odeio receber bronca sem ter culpa, odeio tanto que tive enxaqueca! ",raiva
21704,21704,maior chagada do dia.permitir a atualização do windows.,raiva
21705,21705,não quero ver pra não sentir,raiva
21706,21706,comportamento no trânsito: dirigir com raiva pode ser fatal:,raiva
21707,21707,confiei no site   quanto ao horário da corrida do texas da  : 22:00. resultado: perdi as 32 primeiras voltas.,raiva
21708,21708,"a veterinária dra. joana d'arc pires do centro veterinário são francisco, vai falar sobre a vacina contra raiva nesse domingo no programa petzoo, às 8h30 na banda natal e band maceió,        ",raiva
